page_span	ocr_signal	class	segment	flags
p0196	selective_high_resolution_visual_control	usable-with-noise-visual	S5_p0161-p0200	visual_checked;two_large_horizontal_handwritten_sheets;clear_top_to_bottom_order;retrieval_usable_with_noise
p0197-p0200	not_crosschecked_in_this_round	high-noise-layout-risk	S5_p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;dark_mounting_board
p0201	not_crosschecked_in_this_round	blank-no-substantive-visual	S6_p0201-p0226	visual_checked;visual_blank_or_no_substantive
p0202-p0205	not_crosschecked_in_this_round	high-noise-layout-risk	S6_p0201-p0226	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0206	not_crosschecked_in_this_round	blank-no-substantive-visual	S6_p0201-p0226	visual_checked;visual_blank_or_no_substantive
p0207-p0210	not_crosschecked_in_this_round	high-noise-layout-risk	S6_p0201-p0226	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;dark_mounting_board
p0211	not_crosschecked_in_this_round	blank-no-substantive-visual	S6_p0201-p0226	visual_checked;visual_blank_or_no_substantive
p0212-p0213	not_crosschecked_in_this_round	high-noise-layout-risk	S6_p0201-p0226	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0214	not_crosschecked_in_this_round	blank-no-substantive-visual	S6_p0201-p0226	visual_checked;visual_blank_or_no_substantive
p0215-p0216	not_crosschecked_in_this_round	high-noise-layout-risk	S6_p0201-p0226	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;dark_mounting_board
p0217	not_crosschecked_in_this_round	blank-no-substantive-visual	S6_p0201-p0226	visual_checked;visual_blank_or_no_substantive
p0218-p0219	not_crosschecked_in_this_round	high-noise-layout-risk	S6_p0201-p0226	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0220	not_crosschecked_in_this_round	blank-no-substantive-visual	S6_p0201-p0226	visual_checked;visual_blank_or_no_substantive
p0221-p0223	not_crosschecked_in_this_round	high-noise-layout-risk	S6_p0201-p0226	visual_checked;large_regions_but_multi_slip_or_composite_layout;reading_order_risk;dark_mounting_board
p0224	not_crosschecked_in_this_round	blank-no-substantive-visual	S6_p0201-p0226	visual_checked;visual_blank_or_no_substantive
p0225-p0226	not_crosschecked_in_this_round	high-noise-layout-risk	S6_p0201-p0226	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
