page_span	ocr_signal	class	segment	flags
p0086-p0088	not_crosschecked_in_this_round	high-noise-layout-risk	S3_p0081-p0120	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0089-p0090	not_crosschecked_in_this_round	short-text-or-nontext	S3_p0081-p0120	visual_checked;small_source_region_or_nontext;minimal_text_or_image
p0091-p0093	not_crosschecked_in_this_round	high-noise-layout-risk	S3_p0081-p0120	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0094	not_crosschecked_in_this_round	blank-no-substantive-visual	S3_p0081-p0120	visual_checked;visual_blank_or_no_substantive
p0095	not_crosschecked_in_this_round	short-text-or-nontext	S3_p0081-p0120	visual_checked;small_source_region_or_nontext;minimal_text_or_image
p0096-p0099	not_crosschecked_in_this_round	high-noise-layout-risk	S3_p0081-p0120	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0100	not_crosschecked_in_this_round	short-text-or-nontext	S3_p0081-p0120	visual_checked;small_source_region_or_nontext;minimal_text_or_image
p0101-p0108	not_crosschecked_in_this_round	high-noise-layout-risk	S3_p0081-p0120	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0109	not_crosschecked_in_this_round	short-text-or-nontext	S3_p0081-p0120	visual_checked;small_source_region_or_nontext;minimal_text_or_image
p0110	not_crosschecked_in_this_round	high-noise-layout-risk	S3_p0081-p0120	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0111	not_crosschecked_in_this_round	usable-with-noise-visual	S3_p0081-p0120	visual_checked;single_large_printed_or_linear_source;retrieval_usable_with_noise
p0112	not_crosschecked_in_this_round	blank-no-substantive-visual	S3_p0081-p0120	visual_checked;visual_blank_or_no_substantive
p0113-p0114	not_crosschecked_in_this_round	high-noise-layout-risk	S3_p0081-p0120	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0115	not_crosschecked_in_this_round	short-text-or-nontext	S3_p0081-p0120	visual_checked;small_source_region_or_nontext;minimal_text_or_image
p0116-p0117	not_crosschecked_in_this_round	high-noise-layout-risk	S3_p0081-p0120	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0118-p0120	not_crosschecked_in_this_round	usable-with-noise-visual	S3_p0081-p0120	visual_checked;single_large_printed_or_linear_source;retrieval_usable_with_noise
p0121-p0127	not_crosschecked_in_this_round	usable-with-noise-visual	S4_p0121-p0160	visual_checked;single_large_printed_or_linear_source;retrieval_usable_with_noise
p0128	high_resolution_blank_control	blank-no-substantive-visual	S4_p0121-p0160	visual_checked;visual_blank_or_no_substantive;high_resolution_blank_control
p0129	not_crosschecked_in_this_round	short-text-or-nontext	S4_p0121-p0160	visual_checked;small_source_region_or_nontext;minimal_text_or_image
p0130	not_crosschecked_in_this_round	blank-no-substantive-visual	S4_p0121-p0160	visual_checked;visual_blank_or_no_substantive
p0131-p0132	not_crosschecked_in_this_round	short-text-or-nontext	S4_p0121-p0160	visual_checked;small_source_region_or_nontext;minimal_text_or_image
p0133-p0134	not_crosschecked_in_this_round	blank-no-substantive-visual	S4_p0121-p0160	visual_checked;visual_blank_or_no_substantive
p0135-p0136	not_crosschecked_in_this_round	high-noise-layout-risk	S4_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0137-p0138	not_crosschecked_in_this_round	blank-no-substantive-visual	S4_p0121-p0160	visual_checked;visual_blank_or_no_substantive
p0139-p0140	not_crosschecked_in_this_round	high-noise-layout-risk	S4_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0141-p0142	not_crosschecked_in_this_round	short-text-or-nontext	S4_p0121-p0160	visual_checked;small_source_region_or_nontext;minimal_text_or_image
p0143-p0144	not_crosschecked_in_this_round	blank-no-substantive-visual	S4_p0121-p0160	visual_checked;visual_blank_or_no_substantive
p0145-p0146	not_crosschecked_in_this_round	high-noise-layout-risk	S4_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0147	not_crosschecked_in_this_round	blank-no-substantive-visual	S4_p0121-p0160	visual_checked;visual_blank_or_no_substantive
p0148-p0150	not_crosschecked_in_this_round	high-noise-layout-risk	S4_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0151-p0152	not_crosschecked_in_this_round	blank-no-substantive-visual	S4_p0121-p0160	visual_checked;visual_blank_or_no_substantive
p0153-p0155	not_crosschecked_in_this_round	high-noise-layout-risk	S4_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0156	not_crosschecked_in_this_round	blank-no-substantive-visual	S4_p0121-p0160	visual_checked;visual_blank_or_no_substantive
p0157-p0160	not_crosschecked_in_this_round	high-noise-layout-risk	S4_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0161	not_crosschecked_in_this_round	high-noise-layout-risk	S5_p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0162-p0163	not_crosschecked_in_this_round	blank-no-substantive-visual	S5_p0161-p0200	visual_checked;visual_blank_or_no_substantive
p0164-p0168	not_crosschecked_in_this_round	high-noise-layout-risk	S5_p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0169	not_crosschecked_in_this_round	blank-no-substantive-visual	S5_p0161-p0200	visual_checked;visual_blank_or_no_substantive
p0170-p0171	not_crosschecked_in_this_round	high-noise-layout-risk	S5_p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0172-p0173	not_crosschecked_in_this_round	blank-no-substantive-visual	S5_p0161-p0200	visual_checked;visual_blank_or_no_substantive
p0174-p0176	not_crosschecked_in_this_round	high-noise-layout-risk	S5_p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0177-p0178	not_crosschecked_in_this_round	blank-no-substantive-visual	S5_p0161-p0200	visual_checked;visual_blank_or_no_substantive
p0179-p0180	not_crosschecked_in_this_round	high-noise-layout-risk	S5_p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0181-p0182	not_crosschecked_in_this_round	blank-no-substantive-visual	S5_p0161-p0200	visual_checked;visual_blank_or_no_substantive
p0183-p0184	not_crosschecked_in_this_round	high-noise-layout-risk	S5_p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0185-p0186	not_crosschecked_in_this_round	blank-no-substantive-visual	S5_p0161-p0200	visual_checked;visual_blank_or_no_substantive
p0187-p0188	not_crosschecked_in_this_round	high-noise-layout-risk	S5_p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0189	not_crosschecked_in_this_round	blank-no-substantive-visual	S5_p0161-p0200	visual_checked;visual_blank_or_no_substantive
p0190-p0191	not_crosschecked_in_this_round	high-noise-layout-risk	S5_p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0192	not_crosschecked_in_this_round	short-text-or-nontext	S5_p0161-p0200	visual_checked;small_source_region_or_nontext;minimal_text_or_image
p0193	not_crosschecked_in_this_round	blank-no-substantive-visual	S5_p0161-p0200	visual_checked;visual_blank_or_no_substantive
p0194	not_crosschecked_in_this_round	high-noise-layout-risk	S5_p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0195-p0196	not_crosschecked_in_this_round	blank-no-substantive-visual	S5_p0161-p0200	visual_checked;visual_blank_or_no_substantive
p0197-p0198	not_crosschecked_in_this_round	high-noise-layout-risk	S5_p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0199	not_crosschecked_in_this_round	blank-no-substantive-visual	S5_p0161-p0200	visual_checked;visual_blank_or_no_substantive
p0200	not_crosschecked_in_this_round	high-noise-layout-risk	S5_p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0201	not_crosschecked_in_this_round	high-noise-layout-risk	S6_p0201-p0231	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0202-p0203	not_crosschecked_in_this_round	blank-no-substantive-visual	S6_p0201-p0231	visual_checked;visual_blank_or_no_substantive
p0204	not_crosschecked_in_this_round	high-noise-layout-risk	S6_p0201-p0231	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0205-p0206	not_crosschecked_in_this_round	blank-no-substantive-visual	S6_p0201-p0231	visual_checked;visual_blank_or_no_substantive
p0207-p0208	not_crosschecked_in_this_round	high-noise-layout-risk	S6_p0201-p0231	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0209	high_resolution_blank_control	blank-no-substantive-visual	S6_p0201-p0231	visual_checked;visual_blank_or_no_substantive;high_resolution_blank_control
p0210-p0213	not_crosschecked_in_this_round	high-noise-layout-risk	S6_p0201-p0231	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0214	not_crosschecked_in_this_round	blank-no-substantive-visual	S6_p0201-p0231	visual_checked;visual_blank_or_no_substantive
p0215	not_crosschecked_in_this_round	high-noise-layout-risk	S6_p0201-p0231	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0216-p0217	not_crosschecked_in_this_round	blank-no-substantive-visual	S6_p0201-p0231	visual_checked;visual_blank_or_no_substantive
p0218-p0221	not_crosschecked_in_this_round	high-noise-layout-risk	S6_p0201-p0231	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0222-p0223	not_crosschecked_in_this_round	blank-no-substantive-visual	S6_p0201-p0231	visual_checked;visual_blank_or_no_substantive
p0224-p0229	not_crosschecked_in_this_round	high-noise-layout-risk	S6_p0201-p0231	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0230	not_crosschecked_in_this_round	blank-no-substantive-visual	S6_p0201-p0231	visual_checked;visual_blank_or_no_substantive
p0231	not_crosschecked_in_this_round	short-text-or-nontext	S6_p0201-p0231	visual_checked;small_source_region_or_nontext;minimal_text_or_image
