page_span	ocr_signal	class	segment	flags
p0109	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0110	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0081-p0236	visual_checked;visual_blank_or_no_substantive
p0111	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0112	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0113	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0114	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0115	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0116	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0117	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0081-p0236	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0118	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0081-p0236	visual_checked;visual_blank_or_no_substantive
p0119	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0120	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0121	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0122	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0081-p0236	visual_checked;visual_blank_or_no_substantive
p0123	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0124	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0125	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0126	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0081-p0236	visual_checked;visual_blank_or_no_substantive
p0127	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0081-p0236	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0128	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0081-p0236	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0129	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0081-p0236	visual_checked;visual_blank_or_no_substantive
p0130	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0081-p0236	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0131	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0081-p0236	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0132	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0081-p0236	visual_checked;visual_blank_or_no_substantive
p0133	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0081-p0236	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0134	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0081-p0236	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0135	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0081-p0236	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0136	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0137	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0138	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0139	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0140	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0081-p0236	visual_checked;visual_blank_or_no_substantive
p0141	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0142	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0143	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0144	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0145	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0146	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0147	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0148	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0149	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0150	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0081-p0236	visual_checked;visual_blank_or_no_substantive
p0151	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0152	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0081-p0236	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0153	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0081-p0236	visual_checked;visual_blank_or_no_substantive
p0154	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0155	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0156	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0157	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0081-p0236	visual_checked;visual_blank_or_no_substantive
p0158	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0159	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0160	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0161	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0081-p0236	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0162	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0163	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0164	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0165	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0166	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0081-p0236	visual_checked;visual_blank_or_no_substantive
p0167	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0168	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0169	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0081-p0236	visual_checked;visual_blank_or_no_substantive
p0170	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0081-p0236	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0171	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0081-p0236	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0172	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0081-p0236	visual_checked;visual_blank_or_no_substantive
p0173	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0081-p0236	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0174	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0081-p0236	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0175	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0176	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0177	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0081-p0236	visual_checked;visual_blank_or_no_substantive
p0178	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0179	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0180	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0181	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0182	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0081-p0236	visual_checked;visual_blank_or_no_substantive
p0183	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0184	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0185	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0081-p0236	visual_checked;visual_blank_or_no_substantive
p0186	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0081-p0236	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0187	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0188	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0081-p0236	visual_checked;visual_blank_or_no_substantive
p0189	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0190	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0191	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0192	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0193	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0081-p0236	visual_checked;visual_blank_or_no_substantive
p0194	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0195	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0196	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0081-p0236	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0197	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0081-p0236	visual_checked;visual_blank_or_no_substantive
p0198	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0199	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0200	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0201	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0081-p0236	visual_checked;visual_blank_or_no_substantive
p0202	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0203	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0204	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0081-p0236	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0205	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0081-p0236	visual_checked;visual_blank_or_no_substantive
p0206	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0207	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0208	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0081-p0236	visual_checked;visual_blank_or_no_substantive
p0209	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0210	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0211	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0212	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0081-p0236	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0213	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0081-p0236	visual_checked;visual_blank_or_no_substantive
p0214	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0081-p0236	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0215	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0216	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0217	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0218	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0219	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0081-p0236	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0220	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0081-p0236	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0221	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0081-p0236	visual_checked;visual_blank_or_no_substantive
p0222	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0223	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0224	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0225	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0226	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0081-p0236	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0227	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0081-p0236	visual_checked;visual_blank_or_no_substantive
p0228	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0229	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0230	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0231	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0081-p0236	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0232	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0081-p0236	visual_checked;visual_blank_or_no_substantive
p0233	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0234	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0235	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0236	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0081-p0236	visual_checked;sparse_source_regions;short_text_or_nontext_control
