page_span	ocr_signal	class	segment	flags
p0045	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0046	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0080	visual_checked;visual_blank_or_no_substantive
p0047	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0048	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0049	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0080	visual_checked;visual_blank_or_no_substantive
p0050	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0051	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0052	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0053	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0080	visual_checked;visual_blank_or_no_substantive
p0054	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0055	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0056	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0080	visual_checked;large_linear_source_region;retrieval_usable;scan_verify_for_quotation
p0057	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0080	visual_checked;visual_blank_or_no_substantive
p0058	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0059	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0060	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0080	visual_checked;visual_blank_or_no_substantive
p0061	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0080	visual_checked;large_linear_source_region;retrieval_usable;scan_verify_for_quotation
p0062	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0080	visual_checked;large_linear_source_region;retrieval_usable;scan_verify_for_quotation
p0063	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0064	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0065	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0080	visual_checked;visual_blank_or_no_substantive
p0066	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0067	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0068	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0069	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0080	visual_checked;visual_blank_or_no_substantive
p0070	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0071	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0072	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0080	visual_checked;visual_blank_or_no_substantive
p0073	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0080	visual_checked;visual_blank_or_no_substantive
p0074	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0075	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0076	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0077	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0078	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0079	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0080	visual_checked;visual_blank_or_no_substantive
p0080	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0080	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
