page_span	ocr_signal	class	segment	flags
p0207	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	tail_p0161-p0243	visual_checked;large_linear_source_region;retrieval_usable;scan_verify_for_quotation
p0208	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	tail_p0161-p0243	visual_checked;large_linear_source_region;retrieval_usable;scan_verify_for_quotation
p0209	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	tail_p0161-p0243	visual_checked;large_linear_source_region;retrieval_usable;scan_verify_for_quotation
p0210	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	tail_p0161-p0243	visual_checked;visual_blank_or_no_substantive
p0211	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	tail_p0161-p0243	visual_checked;large_linear_source_region;retrieval_usable;scan_verify_for_quotation
p0212	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	tail_p0161-p0243	visual_checked;large_linear_source_region;retrieval_usable;scan_verify_for_quotation
p0213	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	tail_p0161-p0243	visual_checked;sparse_source_object;minimal_substantive_text
p0214	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	tail_p0161-p0243	visual_checked;sparse_source_object;minimal_substantive_text
p0215	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	tail_p0161-p0243	visual_checked;visual_blank_or_no_substantive
p0216	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	tail_p0161-p0243	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0217	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	tail_p0161-p0243	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0218	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	tail_p0161-p0243	visual_checked;visual_blank_or_no_substantive
p0219	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	tail_p0161-p0243	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0220	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	tail_p0161-p0243	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0221	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	tail_p0161-p0243	visual_checked;visual_blank_or_no_substantive
p0222	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	tail_p0161-p0243	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0223	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	tail_p0161-p0243	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0224	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	tail_p0161-p0243	visual_checked;visual_blank_or_no_substantive
p0225	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	tail_p0161-p0243	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0226	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	tail_p0161-p0243	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0227	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	tail_p0161-p0243	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0228	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	tail_p0161-p0243	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0229	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	tail_p0161-p0243	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0230	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	tail_p0161-p0243	visual_checked;visual_blank_or_no_substantive
p0231	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	tail_p0161-p0243	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0232	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	tail_p0161-p0243	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0233	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	tail_p0161-p0243	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0234	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	tail_p0161-p0243	visual_checked;visual_blank_or_no_substantive
p0235	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	tail_p0161-p0243	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0236	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	tail_p0161-p0243	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0237	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	tail_p0161-p0243	visual_checked;visual_blank_or_no_substantive
p0238	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	tail_p0161-p0243	visual_checked;visual_blank_or_no_substantive
p0239	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	tail_p0161-p0243	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0240	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	tail_p0161-p0243	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0241	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	tail_p0161-p0243	visual_checked;visual_blank_or_no_substantive
p0242	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	tail_p0161-p0243	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0243	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	tail_p0161-p0243	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
