page_span	ocr_signal	class	segment	flags
p0127-p0130	not_crosschecked_in_this_round	high-noise-layout-risk	S4_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0131	not_crosschecked_in_this_round	blank-no-substantive-visual	S4_p0121-p0160	visual_checked;visual_blank_or_no_substantive
p0132-p0135	not_crosschecked_in_this_round	high-noise-layout-risk	S4_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0136	not_crosschecked_in_this_round	blank-no-substantive-visual	S4_p0121-p0160	visual_checked;visual_blank_or_no_substantive
p0137-p0138	not_crosschecked_in_this_round	high-noise-layout-risk	S4_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0139	not_crosschecked_in_this_round	blank-no-substantive-visual	S4_p0121-p0160	visual_checked;visual_blank_or_no_substantive
p0140-p0141	not_crosschecked_in_this_round	high-noise-layout-risk	S4_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0142	not_crosschecked_in_this_round	blank-no-substantive-visual	S4_p0121-p0160	visual_checked;visual_blank_or_no_substantive
p0143-p0144	not_crosschecked_in_this_round	high-noise-layout-risk	S4_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0145	not_crosschecked_in_this_round	blank-no-substantive-visual	S4_p0121-p0160	visual_checked;visual_blank_or_no_substantive
p0146-p0147	not_crosschecked_in_this_round	high-noise-layout-risk	S4_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0148	not_crosschecked_in_this_round	blank-no-substantive-visual	S4_p0121-p0160	visual_checked;visual_blank_or_no_substantive
p0149-p0153	not_crosschecked_in_this_round	high-noise-layout-risk	S4_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0154	not_crosschecked_in_this_round	blank-no-substantive-visual	S4_p0121-p0160	visual_checked;visual_blank_or_no_substantive
p0155-p0160	not_crosschecked_in_this_round	high-noise-layout-risk	S4_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
