page_span	ocr_signal	class	segment	flags
p0182	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0215	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0183	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0215	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0184	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0215	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0185	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0215	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0186	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0215	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0187	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0215	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0188	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0215	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0189	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0215	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0190	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0215	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0191	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0215	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0192	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0215	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0193	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0215	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0194	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0215	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0195	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0215	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0196	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0215	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0197	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0215	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0198	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0041-p0215	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0199	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0215	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0200	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0215	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
