page_span	ocr_signal	class	segment	flags
p0213	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0235	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0214	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0235	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0215	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0201-p0235	visual_checked;blank_or_no_substantive_control;visual_blank_or_no_substantive
p0216	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0235	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0217	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0235	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0218	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0235	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0219	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0235	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0220	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0235	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0221	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0201-p0235	visual_checked;blank_or_no_substantive_control;visual_blank_or_no_substantive
p0222	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0235	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0223	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0235	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0224	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0235	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0225	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0235	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0226	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0235	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0227	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0235	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0228	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0235	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0229	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0235	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0230	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0235	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0231	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0235	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0232	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0201-p0235	visual_checked;blank_or_no_substantive_control;visual_blank_or_no_substantive
p0233	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0235	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0234	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0201-p0235	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0235	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0201-p0235	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
