page_id	scan_page	baseline_chars	class	notes
chunk_011:p0151	0151	767	usable-with-noise	loose-card/leaf sequence; OCR generally captures retrieval anchors but reading order and handwriting remain noisy
chunk_011:p0152	0152	946	usable-with-noise	loose-card/leaf sequence; OCR generally captures retrieval anchors but reading order and handwriting remain noisy
chunk_011:p0153	0153	1105	usable-with-noise	loose-card/leaf sequence; OCR generally captures retrieval anchors but reading order and handwriting remain noisy
chunk_011:p0154	0154	1576	usable-with-noise	loose-card/leaf sequence; OCR generally captures retrieval anchors but reading order and handwriting remain noisy
chunk_011:p0155	0155	1535	usable-with-noise	loose-card/leaf sequence; OCR generally captures retrieval anchors but reading order and handwriting remain noisy
chunk_011:p0156	0156	1410	usable-with-noise	loose-card/leaf sequence; OCR generally captures retrieval anchors but reading order and handwriting remain noisy
chunk_011:p0157	0157	42	verified-short-text	short printed postcard/form text: BRIEFKAART
chunk_011:p0158	0158	717	usable-with-noise	loose-card/leaf sequence; OCR generally captures retrieval anchors but reading order and handwriting remain noisy
chunk_011:p0159	0159	1466	usable-with-noise	loose-card/leaf sequence; OCR generally captures retrieval anchors but reading order and handwriting remain noisy
chunk_011:p0160	0160	1692	usable-with-noise	loose-card/leaf sequence; OCR generally captures retrieval anchors but reading order and handwriting remain noisy
chunk_011:p0161	0161	459	usable-with-noise	loose-card/leaf sequence; OCR generally captures retrieval anchors but reading order and handwriting remain noisy
chunk_011:p0162	0162	30	verified-short-text	short cover/title card: Eng. beschaving XVIII. 1925/26
chunk_011:p0163	0163	724	usable-with-noise	notebook/loose-leaf sequence; retrieval-grade only, not exact transcription
chunk_011:p0164	0164	1074	usable-with-noise	notebook/loose-leaf sequence; retrieval-grade only, not exact transcription
chunk_011:p0165	0165	2421	usable-with-noise	notebook/loose-leaf sequence; retrieval-grade only, not exact transcription
chunk_011:p0166	0166	880	high-noise	mixed-script/hallucinated OCR on dense handwritten notebook page; exact quotation requires close reading
chunk_011:p0167	0167	517	usable-with-noise	notebook/loose-leaf sequence; retrieval-grade only, not exact transcription
chunk_011:p0168	0168	1270	usable-with-noise	notebook/loose-leaf sequence; retrieval-grade only, not exact transcription
chunk_011:p0169	0169	1120	usable-with-noise	notebook/loose-leaf sequence; retrieval-grade only, not exact transcription
chunk_011:p0170	0170	1344	usable-with-noise	notebook/loose-leaf sequence; retrieval-grade only, not exact transcription
chunk_011:p0171	0171	1196	usable-with-noise	notebook/loose-leaf sequence; retrieval-grade only, not exact transcription
chunk_011:p0172	0172	1096	usable-with-noise	notebook/loose-leaf sequence; retrieval-grade only, not exact transcription
chunk_011:p0173	0173	1078	usable-with-noise	notebook/loose-leaf sequence; retrieval-grade only, not exact transcription
chunk_011:p0174	0174	1281	usable-with-noise	notebook/loose-leaf sequence; retrieval-grade only, not exact transcription
chunk_011:p0175	0175	1329	usable-with-noise	notebook/loose-leaf sequence; retrieval-grade only, not exact transcription
chunk_011:p0176	0176	1241	usable-with-noise	notebook/loose-leaf sequence; retrieval-grade only, not exact transcription
chunk_011:p0177	0177	1232	usable-with-noise	notebook/loose-leaf sequence; retrieval-grade only, not exact transcription
chunk_011:p0178	0178	1332	usable-with-noise	notebook/loose-leaf sequence; retrieval-grade only, not exact transcription
chunk_011:p0179	0179	1180	usable-with-noise	notebook/loose-leaf sequence; retrieval-grade only, not exact transcription
chunk_011:p0180	0180	1197	usable-with-noise	notebook/loose-leaf sequence; retrieval-grade only, not exact transcription
chunk_011:p0181	0181	866	usable-with-noise	notebook/loose-leaf sequence; retrieval-grade only, not exact transcription
chunk_011:p0182	0182	1516	usable-with-noise	notebook/loose-leaf sequence; retrieval-grade only, not exact transcription
chunk_011:p0183	0183	1213	usable-with-noise	notebook/loose-leaf sequence; retrieval-grade only, not exact transcription
chunk_011:p0184	0184	1175	usable-with-noise	notebook/loose-leaf sequence; retrieval-grade only, not exact transcription
chunk_011:p0185	0185	1203	usable-with-noise	notebook/loose-leaf sequence; retrieval-grade only, not exact transcription
chunk_011:p0186	0186	1116	usable-with-noise	notebook/loose-leaf sequence; retrieval-grade only, not exact transcription
chunk_011:p0187	0187	1260	usable-with-noise	notebook/loose-leaf sequence; retrieval-grade only, not exact transcription
chunk_011:p0188	0188	1267	usable-with-noise	notebook/loose-leaf sequence; retrieval-grade only, not exact transcription
chunk_011:p0189	0189	1279	usable-with-noise	notebook/loose-leaf sequence; retrieval-grade only, not exact transcription
chunk_011:p0190	0190	1251	usable-with-noise	notebook/loose-leaf sequence; retrieval-grade only, not exact transcription
chunk_011:p0191	0191	1100	usable-with-noise	notebook/loose-leaf sequence; retrieval-grade only, not exact transcription
chunk_011:p0192	0192	1123	usable-with-noise	notebook/loose-leaf sequence; retrieval-grade only, not exact transcription
chunk_011:p0193	0193	1147	usable-with-noise	notebook/loose-leaf sequence; retrieval-grade only, not exact transcription
chunk_011:p0194	0194	897	usable-with-noise	notebook/loose-leaf sequence; retrieval-grade only, not exact transcription
chunk_011:p0195	0195	1059	usable-with-noise	notebook/loose-leaf sequence; retrieval-grade only, not exact transcription
chunk_011:p0196	0196	1092	usable-with-noise	notebook/loose-leaf sequence; retrieval-grade only, not exact transcription
chunk_011:p0197	0197	415	usable-with-noise	notebook/loose-leaf sequence; retrieval-grade only, not exact transcription
chunk_011:p0198	0198	1062	usable-with-noise	notebook/loose-leaf sequence; retrieval-grade only, not exact transcription
chunk_011:p0199	0199	1052	usable-with-noise	notebook/loose-leaf sequence; retrieval-grade only, not exact transcription
chunk_011:p0200	0200	0	blank	visually blank folded/blank leaf; baseline empty OCR confirmed
