page_span	ocr_signal	class	segment	flags
p0043	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0044	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0045	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0046	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0047	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0048	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0049	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0001-p0200	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0050	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0001-p0200	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0051	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0052	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0053	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0054	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0055	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0056	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0057	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0058	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0059	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0060	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0061	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0062	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0063	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0064	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0065	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0066	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0067	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0068	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0069	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0070	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0071	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0072	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0073	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0074	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0075	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0076	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0077	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0078	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0079	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0080	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0081	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0082	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0083	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0084	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0085	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0086	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0087	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0088	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0089	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0090	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0091	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0092	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0093	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0094	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0095	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0096	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0097	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0098	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0099	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0100	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0101	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0102	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0103	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0104	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0105	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0106	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0107	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0108	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0109	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0110	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0111	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0112	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0113	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0114	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0115	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0116	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0117	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0118	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0119	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0120	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0121	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0122	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0123	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0124	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0125	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0126	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0127	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0128	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0129	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0130	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0131	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0132	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0133	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0134	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0135	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0136	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0137	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0138	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0139	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0140	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0141	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0142	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0143	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0144	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0145	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0146	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0147	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0148	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0149	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0150	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0151	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0152	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0153	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0154	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0155	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0156	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0157	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0158	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0159	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0160	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0161	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0162	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0001-p0200	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0163	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0001-p0200	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0164	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0165	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0166	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0167	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0168	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0169	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0170	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0171	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0172	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0173	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0001-p0200	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0174	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0175	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
