page_span	ocr_signal	class	segment	flags
p0188	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0189	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0190	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0161-p0200	visual_checked;visual_blank_or_no_substantive
p0191	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0161-p0200	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0192	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0161-p0200	visual_checked;visual_blank_or_no_substantive
p0193	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0194	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0195	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0196	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0197	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0198	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0199	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0161-p0200	visual_checked;visual_blank_or_no_substantive
p0200	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
