page_span	ocr_signal	class	segment	flags
p0023	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0024	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0025	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0026	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0027	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0028	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0029	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0030	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0031	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0032	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0040	visual_checked;blank_or_non_substantive_control;envelope_or_card_control;dark_mounting_board
p0033	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0040	visual_checked;blank_or_non_substantive_control;envelope_or_card_control;dark_mounting_board
p0034	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0001-p0040	visual_checked;short_text_or_nontext_control;limited_semantic_payload;diagram_or_map_nontext
p0035	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0040	visual_checked;larger_source_region;internally_linear_source;retrieval_stronger_exception;large_printed_column
p0036	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0037	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0038	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0040	visual_checked;blank_or_non_substantive_control;envelope_or_card_control;dark_mounting_board
p0039	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0040	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0040	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
