page_span	ocr_signal	class	segment	flags
p0137	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0138	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0121-p0160	visual_checked;blank_or_non_substantive_control;envelope_or_card_control;dark_mounting_board
p0139	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0121-p0160	visual_checked;blank_or_non_substantive_control;envelope_or_card_control;dark_mounting_board
p0140	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0121-p0160	visual_checked;short_text_or_nontext_control;limited_semantic_payload;printed_or_administrative_card
p0141	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0142	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0143	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0144	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0145	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0146	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0147	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0121-p0160	visual_checked;larger_source_region;internally_linear_source;retrieval_stronger_exception;larger_manuscript_regions
p0148	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0121-p0160	visual_checked;short_text_or_nontext_control;limited_semantic_payload;postal_card_control
p0149	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0150	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0151	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0152	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0153	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0154	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0155	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0156	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0157	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0158	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0121-p0160	visual_checked;blank_or_non_substantive_control;envelope_or_card_control;dark_mounting_board
p0159	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0160	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
