page_span	ocr_signal	class	segment	flags
p0137	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0121-p0227	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0138	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0121-p0227	visual_checked;visual_blank_or_no_substantive
p0139	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0140	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0141	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0142	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0143	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0121-p0227	visual_checked;visual_blank_or_no_substantive
p0144	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0145	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0146	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0121-p0227	visual_checked;visual_blank_or_no_substantive
p0147	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0148	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0149	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0121-p0227	visual_checked;visual_blank_or_no_substantive
p0150	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0151	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0152	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0153	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0121-p0227	visual_checked;visual_blank_or_no_substantive
p0154	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0155	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0156	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0157	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0121-p0227	visual_checked;visual_blank_or_no_substantive
p0158	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0159	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0160	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0161	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0121-p0227	visual_checked;visual_blank_or_no_substantive
p0162	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0163	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0164	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0121-p0227	visual_checked;visual_blank_or_no_substantive
p0165	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0166	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0167	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0121-p0227	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0168	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0121-p0227	visual_checked;visual_blank_or_no_substantive
p0169	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0170	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0171	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0121-p0227	visual_checked;visual_blank_or_no_substantive
p0172	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0173	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0174	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0175	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0176	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0121-p0227	visual_checked;visual_blank_or_no_substantive
p0177	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0178	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0179	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0180	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0181	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0121-p0227	visual_checked;visual_blank_or_no_substantive
p0182	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0183	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0184	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0185	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0121-p0227	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0186	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0121-p0227	visual_checked;visual_blank_or_no_substantive
p0187	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0188	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0189	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0190	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0191	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0121-p0227	visual_checked;visual_blank_or_no_substantive
p0192	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0121-p0227	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0193	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0121-p0227	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0194	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0121-p0227	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0195	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0196	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0121-p0227	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0197	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0198	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0199	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0200	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0201	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0202	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0203	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0204	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0205	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0121-p0227	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0206	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0121-p0227	visual_checked;visual_blank_or_no_substantive
p0207	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0208	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0209	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0210	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0211	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0121-p0227	visual_checked;visual_blank_or_no_substantive
p0212	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0213	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0121-p0227	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0214	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0121-p0227	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0215	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0121-p0227	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0216	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0217	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0218	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0219	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0121-p0227	visual_checked;visual_blank_or_no_substantive
p0220	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0121-p0227	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0221	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0222	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0223	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0121-p0227	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0224	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0225	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0226	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0121-p0227	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0227	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0121-p0227	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
