page_id	scan_page	baseline_chars	class	notes
chunk_020:p0137	0137	993	high-noise	handwriting-model hallucination inserts repeated English phrases before German text
chunk_020:p0138	0138	929	usable-with-noise	
chunk_020:p0139	0139	947	usable-with-noise	
chunk_020:p0140	0140	980	usable-with-noise	
chunk_020:p0141	0141	947	usable-with-noise	
chunk_020:p0142	0142	841	usable-with-noise	
chunk_020:p0143	0143	916	usable-with-noise	
chunk_020:p0144	0144	906	usable-with-noise	
chunk_020:p0145	0145	1336	usable-with-noise	
chunk_020:p0146	0146	1749	usable-with-noise	
chunk_020:p0147	0147	986	usable-with-noise	
chunk_020:p0148	0148	991	usable-with-noise	
chunk_020:p0149	0149	932	usable-with-noise	
chunk_020:p0150	0150	1017	usable-with-noise	
chunk_020:p0151	0151	1184	usable-with-noise	
chunk_020:p0152	0152	1250	usable-with-noise	
chunk_020:p0153	0153	1098	usable-with-noise	
chunk_020:p0154	0154	1209	usable-with-noise	
chunk_020:p0155	0155	974	usable-with-noise	
chunk_020:p0156	0156	1052	usable-with-noise	
chunk_020:p0157	0157	1199	usable-with-noise	
chunk_020:p0158	0158	972	usable-with-noise	
chunk_020:p0159	0159	984	usable-with-noise	
chunk_020:p0160	0160	1024	usable-with-noise	
chunk_020:p0161	0161	31	short-text	very short heading/title fragment: `grondlagen hoil.Kultur ... Jh.`
chunk_020:p0162	0162	0	blank	baseline OCR empty; page-image check finds no substantive retrievable text
chunk_020:p0163	0163	729	usable-with-noise	
chunk_020:p0164	0164	0	blank	baseline OCR empty; blank/sparse card with no substantive retrievable text
chunk_020:p0165	0165	1193	usable-with-noise	
chunk_020:p0166	0166	465	short-text	short continuation/outline page; sparse text but retrievable
chunk_020:p0167	0167	0	blank	baseline OCR empty; ruled sheet is substantively blank
chunk_020:p0168	0168	1020	usable-with-noise	
chunk_020:p0169	0169	972	usable-with-noise	
chunk_020:p0170	0170	1017	usable-with-noise	
chunk_020:p0171	0171	1036	usable-with-noise	
chunk_020:p0172	0172	1151	usable-with-noise	
chunk_020:p0173	0173	802	usable-with-noise	
chunk_020:p0174	0174	0	blank	baseline OCR empty; page-image check finds no substantive retrievable text
chunk_020:p0175	0175	0	blank	baseline OCR empty; page-image check finds no substantive retrievable text
chunk_020:p0176	0176	0	false-empty	baseline OCR empty; mounted board contains multiple substantive handwritten slips
chunk_020:p0177	0177	0	false-empty	baseline OCR empty; paired mounted boards contain multiple substantive handwritten slips
chunk_020:p0178	0178	1111	high-noise	mounted-slip board; OCR reading order is unstable across multiple cards
chunk_020:p0179	0179	1410	high-noise	paired mounted-slip boards; OCR reading order unstable
chunk_020:p0180	0180	939	high-noise	paired mounted-slip boards; OCR reading order unstable
chunk_020:p0181	0181	779	high-noise	paired mounted-slip boards; OCR reading order unstable
chunk_020:p0182	0182	206	high-noise	mounted-slip board; baseline captures only a fraction of visible material
chunk_020:p0183	0183	0	blank	baseline OCR empty; page-image check finds no substantive retrievable text
chunk_020:p0184	0184	924	high-noise	mounted-slip board; OCR reading order unstable and partial
chunk_020:p0185	0185	1792	high-noise	paired mounted boards; dense mixed slips, reading order unstable
chunk_020:p0186	0186	2336	high-noise	paired mounted boards; multiple research-note sequences merged by OCR
chunk_020:p0187	0187	2890	high-noise	paired mounted boards; OCR over-expands/merges multiple slips
chunk_020:p0188	0188	868	high-noise	paired mounted boards; mixed slips and unstable reading order
chunk_020:p0189	0189	0	blank	mounted board holds blank slips; no substantive retrievable text visible
chunk_020:p0190	0190	713	usable-with-noise	
chunk_020:p0191	0191	910	usable-with-noise	
chunk_020:p0192	0192	1182	usable-with-noise	
chunk_020:p0193	0193	884	usable-with-noise	
chunk_020:p0194	0194	179	high-noise	two-note layout with severe OCR repetition drift; v3 repeat cleanup does not restore reliable text
chunk_020:p0195	0195	909	usable-with-noise	
chunk_020:p0196	0196	639	usable-with-noise	
chunk_020:p0197	0197	997	usable-with-noise	
chunk_020:p0198	0198	219	short-text	small isolated note; short but substantive
chunk_020:p0199	0199	669	high-noise	mounted-slip board; multiple items merged by OCR
chunk_020:p0200	0200	981	high-noise	paired mounted boards; repeat cleanup plus unstable cross-slip reading order
chunk_020:p0201	0201	628	high-noise	mounted research slips; Freeman/history-scope note is retrievable but overall card order is unstable
chunk_020:p0202	0202	2262	high-noise	long mounted-note sequence; mixed historical-method and political-theory content, reading order requires source check
chunk_020:p0203	0203	4289	high-noise	two mounted panels with distinct note sequences; OCR concatenates historical-method notes with separate material
chunk_020:p0204	0204	2008	high-noise	paired mounted panels; OCR concatenates distinct note sequences
chunk_020:p0205	0205	2375	high-noise	paired mounted boards; high text density and unstable cross-card reading order
chunk_020:p0206	0206	96	high-noise	mounted board with several substantive notes; baseline materially under-captures visible content
