page_span	ocr_signal	class	segment	flags
p0061	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0062	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0041-p0080	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0063	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0041-p0080	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0064	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0065	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0066	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0041-p0080	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0067	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0068	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0069	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0070	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0041-p0080	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0071	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0072	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0073	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0041-p0080	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0074	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0075	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0076	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0077	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0041-p0080	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0078	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0041-p0080	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0079	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0041-p0080	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0080	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0080	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
