page_span	ocr_signal	class	segment	flags
p0118	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0001-p0200	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0119-p0122	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0123	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0124	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0001-p0200	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0125	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0126-p0133	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0001-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0134	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0001-p0200	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0135	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0136	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0001-p0200	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0137	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0138	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0001-p0200	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0139-p0147	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0148	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0001-p0200	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0149	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0150	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0001-p0200	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0151	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0152-p0161	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0162-p0165	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0001-p0200	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0166-p0167	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0168-p0169	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0001-p0200	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0170-p0171	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0172-p0174	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0001-p0200	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0175	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0176	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0177-p0178	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0001-p0200	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0179-p0184	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0185	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0186	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0001-p0200	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0187	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0188-p0190	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0191	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0192-p0193	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0194-p0195	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0001-p0200	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0196-p0198	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0199	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0001-p0200	visual_checked;visual_blank_or_no_substantive
p0200	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0001-p0200	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
