page_span	ocr_signal	class	segment	flags
p0105	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0081-0120	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0106	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0081-0120	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0107	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0081-0120	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0108	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0081-0120	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0109	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0081-0120	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0110	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0081-0120	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0111	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0081-0120	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0112	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0081-0120	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0113	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0081-0120	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0114	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0081-0120	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0115	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0081-0120	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0116	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0081-0120	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0117	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0081-0120	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0118	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0081-0120	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0119	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0081-0120	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0120	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0081-0120	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
