page_id	baseline_chars	visual_status	quality_class	needs_close_transcription	text_source	review_pdf
chunk_001:p0070	830	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0041-0080.pdf
chunk_001:p0071	0	blank_confirmed	blank	false	blank	chunk_001__p0041-0080.pdf
chunk_001:p0072	0	blank_confirmed	blank	false	blank	chunk_001__p0041-0080.pdf
chunk_001:p0073	941	text_present	high_noise_flagged	true	baseline_ocr_retained	chunk_001__p0041-0080.pdf
chunk_001:p0074	1020	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0041-0080.pdf
chunk_001:p0075	768	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0041-0080.pdf
chunk_001:p0076	1184	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0041-0080.pdf
chunk_001:p0077	1156	text_present	usable	false	baseline_ocr_retained	chunk_001__p0041-0080.pdf
chunk_001:p0078	624	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0041-0080.pdf
chunk_001:p0079	322	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0041-0080.pdf
chunk_001:p0080	708	text_present	usable	false	baseline_ocr_retained	chunk_001__p0041-0080.pdf
chunk_001:p0081	590	text_present	usable	false	baseline_ocr_retained	chunk_001__p0081-0120.pdf
chunk_001:p0082	567	text_present	high_noise_flagged	true	baseline_ocr_retained	chunk_001__p0081-0120.pdf
chunk_001:p0083	284	text_present	usable	false	baseline_ocr_retained	chunk_001__p0081-0120.pdf
chunk_001:p0084	0	blank_confirmed	blank	false	blank	chunk_001__p0081-0120.pdf
chunk_001:p0085	740	text_present	usable	false	baseline_ocr_retained	chunk_001__p0081-0120.pdf
chunk_001:p0086	1102	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0081-0120.pdf
chunk_001:p0087	805	text_present	usable	false	baseline_ocr_retained	chunk_001__p0081-0120.pdf
chunk_001:p0088	1081	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0081-0120.pdf
chunk_001:p0089	269	text_present	usable	false	baseline_ocr_retained	chunk_001__p0081-0120.pdf
chunk_001:p0090	682	text_present	usable	false	baseline_ocr_retained	chunk_001__p0081-0120.pdf
chunk_001:p0091	197	text_present	usable	false	baseline_ocr_retained	chunk_001__p0081-0120.pdf
chunk_001:p0092	543	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0081-0120.pdf
chunk_001:p0093	1348	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0081-0120.pdf
chunk_001:p0094	484	text_present	usable	false	baseline_ocr_retained	chunk_001__p0081-0120.pdf
chunk_001:p0095	801	text_present	usable	false	baseline_ocr_retained	chunk_001__p0081-0120.pdf
chunk_001:p0096	885	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0081-0120.pdf
chunk_001:p0097	363	text_present	usable	false	baseline_ocr_retained	chunk_001__p0081-0120.pdf
chunk_001:p0098	0	false_empty_recovered	manual_recovery	true	empty_ocr_visual_review.jsonl	chunk_001__p0081-0120.pdf
chunk_001:p0099	514	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0081-0120.pdf
chunk_001:p0100	0	false_empty_recovered	manual_recovery	true	empty_ocr_visual_review.jsonl	chunk_001__p0081-0120.pdf
chunk_001:p0101	61	text_verified	verified_short_text	false	verified_manual	chunk_001__p0081-0120.pdf
chunk_001:p0102	724	text_present	usable	false	baseline_ocr_retained	chunk_001__p0081-0120.pdf
chunk_001:p0103	490	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0081-0120.pdf
chunk_001:p0104	455	text_present	usable	false	baseline_ocr_retained	chunk_001__p0081-0120.pdf
chunk_001:p0105	0	blank_confirmed	blank	false	blank	chunk_001__p0081-0120.pdf
chunk_001:p0106	856	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0081-0120.pdf
chunk_001:p0107	603	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0081-0120.pdf
chunk_001:p0108	0	false_empty_recovered	manual_recovery	true	empty_ocr_visual_review.jsonl	chunk_001__p0081-0120.pdf
chunk_001:p0109	0	false_empty_recovered	manual_recovery	false	empty_ocr_visual_review.jsonl	chunk_001__p0081-0120.pdf
chunk_001:p0110	720	text_present	usable	false	baseline_ocr_retained	chunk_001__p0081-0120.pdf
chunk_001:p0111	223	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0081-0120.pdf
chunk_001:p0112	0	blank_confirmed	blank	false	blank	chunk_001__p0081-0120.pdf
chunk_001:p0113	1264	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0081-0120.pdf
chunk_001:p0114	2058	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0081-0120.pdf
chunk_001:p0115	465	text_present	usable	false	baseline_ocr_retained	chunk_001__p0081-0120.pdf
chunk_001:p0116	0	blank_confirmed	blank	false	blank	chunk_001__p0081-0120.pdf
chunk_001:p0117	764	text_present	usable	false	baseline_ocr_retained	chunk_001__p0081-0120.pdf
chunk_001:p0118	1432	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0081-0120.pdf
chunk_001:p0119	222	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0081-0120.pdf
chunk_001:p0120	0	blank_confirmed	blank	false	blank	chunk_001__p0081-0120.pdf
chunk_001:p0121	712	text_present	high_noise_flagged	true	baseline_ocr_retained	chunk_001__p0121-0160.pdf
chunk_001:p0122	230	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0121-0160.pdf
chunk_001:p0123	0	blank_confirmed	blank	false	blank	chunk_001__p0121-0160.pdf
chunk_001:p0124	829	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0121-0160.pdf
chunk_001:p0125	956	text_present	usable	false	baseline_ocr_retained	chunk_001__p0121-0160.pdf
chunk_001:p0126	230	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0121-0160.pdf
chunk_001:p0127	0	blank_confirmed	blank	false	blank	chunk_001__p0121-0160.pdf
chunk_001:p0128	1042	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0121-0160.pdf
chunk_001:p0129	474	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0121-0160.pdf
chunk_001:p0130	0	blank_confirmed	blank	false	blank	chunk_001__p0121-0160.pdf
chunk_001:p0131	1622	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0121-0160.pdf
chunk_001:p0132	1024	text_present	high_noise_flagged	true	baseline_ocr_retained	chunk_001__p0121-0160.pdf
chunk_001:p0133	1208	text_present	high_noise_flagged	true	baseline_ocr_retained	chunk_001__p0121-0160.pdf
chunk_001:p0134	1789	text_present	high_noise_flagged	true	baseline_ocr_retained	chunk_001__p0121-0160.pdf
chunk_001:p0135	1950	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0121-0160.pdf
chunk_001:p0136	1046	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0121-0160.pdf
chunk_001:p0137	369	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0121-0160.pdf
chunk_001:p0138	0	blank_confirmed	blank	false	blank	chunk_001__p0121-0160.pdf
chunk_001:p0139	1045	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0121-0160.pdf
chunk_001:p0140	1066	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0121-0160.pdf
chunk_001:p0141	1473	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0121-0160.pdf
chunk_001:p0142	1368	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0121-0160.pdf
chunk_001:p0143	1568	text_present	high_noise_flagged	true	baseline_ocr_retained	chunk_001__p0121-0160.pdf
chunk_001:p0144	86	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0121-0160.pdf
chunk_001:p0145	61	text_verified	verified_short_text	false	verified_manual	chunk_001__p0121-0160.pdf
chunk_001:p0146	1078	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0121-0160.pdf
chunk_001:p0147	14	text_present	high_noise_flagged	true	baseline_ocr_retained	chunk_001__p0121-0160.pdf
chunk_001:p0148	0	blank_confirmed	blank	false	blank	chunk_001__p0121-0160.pdf
chunk_001:p0149	0	false_empty_recovered	manual_recovery	false	empty_ocr_visual_review.jsonl	chunk_001__p0121-0160.pdf
chunk_001:p0150	0	false_empty_recovered	manual_recovery	true	empty_ocr_visual_review.jsonl	chunk_001__p0121-0160.pdf
chunk_001:p0151	61	text_verified	verified_short_text	false	verified_manual	chunk_001__p0121-0160.pdf
chunk_001:p0152	306	text_present	usable	false	baseline_ocr_retained	chunk_001__p0121-0160.pdf
chunk_001:p0153	11	text_present	usable	false	baseline_ocr_retained	chunk_001__p0121-0160.pdf
chunk_001:p0154	0	blank_confirmed	blank	false	blank	chunk_001__p0121-0160.pdf
chunk_001:p0155	29	text_present	usable	false	baseline_ocr_retained	chunk_001__p0121-0160.pdf
chunk_001:p0156	47	text_present	usable	false	baseline_ocr_retained	chunk_001__p0121-0160.pdf
chunk_001:p0157	0	blank_confirmed	blank	false	blank	chunk_001__p0121-0160.pdf
chunk_001:p0158	1336	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0121-0160.pdf
chunk_001:p0159	998	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0121-0160.pdf
chunk_001:p0160	160	text_present	usable	false	baseline_ocr_retained	chunk_001__p0121-0160.pdf
chunk_001:p0161	0	blank_confirmed	blank	false	blank	chunk_001__p0161-0179.pdf
chunk_001:p0162	0	false_empty_recovered	manual_recovery	true	empty_ocr_visual_review.jsonl	chunk_001__p0161-0179.pdf
chunk_001:p0163	329	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0161-0179.pdf
chunk_001:p0164	674	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0161-0179.pdf
chunk_001:p0165	1880	text_present	usable	false	baseline_ocr_retained	chunk_001__p0161-0179.pdf
chunk_001:p0166	1223	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0161-0179.pdf
chunk_001:p0167	7511	text_present	high_noise_flagged	true	baseline_ocr_retained	chunk_001__p0161-0179.pdf
chunk_001:p0168	861	text_present	high_noise_flagged	true	baseline_ocr_retained	chunk_001__p0161-0179.pdf
chunk_001:p0169	61	text_verified	verified_short_text	false	verified_manual	chunk_001__p0161-0179.pdf
chunk_001:p0170	396	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0161-0179.pdf
chunk_001:p0171	598	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0161-0179.pdf
chunk_001:p0172	102	text_present	usable	false	baseline_ocr_retained	chunk_001__p0161-0179.pdf
chunk_001:p0173	0	blank_confirmed	blank	false	blank	chunk_001__p0161-0179.pdf
chunk_001:p0174	1292	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0161-0179.pdf
chunk_001:p0175	335	text_present	usable	false	baseline_ocr_retained	chunk_001__p0161-0179.pdf
chunk_001:p0176	0	blank_confirmed	blank	false	blank	chunk_001__p0161-0179.pdf
chunk_001:p0177	702	text_present	usable_with_noise	false	baseline_ocr_retained	chunk_001__p0161-0179.pdf
chunk_001:p0178	200	text_present	usable	false	baseline_ocr_retained	chunk_001__p0161-0179.pdf
chunk_001:p0179	184	text_present	usable	false	baseline_ocr_retained	chunk_001__p0161-0179.pdf
