page_id	scan_page	baseline_chars	class	notes
chunk_012:p0094	0094	6642	usable-with-noise	narrow newspaper/printed clipping; OCR rich but column order noisy
chunk_012:p0095	0095	5733	usable-with-noise	narrow newspaper/printed clipping; OCR rich but column order noisy
chunk_012:p0096	0096	0	blank	blank leaf; baseline empty confirmed
chunk_012:p0097	0097	569	usable-with-noise	
chunk_012:p0098	0098	218	high-noise	severe mounted-slip under-capture; six visible strips, short/garbled baseline
chunk_012:p0099	0099	0	blank	blank leaf; baseline empty confirmed
chunk_012:p0100	0100	632	usable-with-noise	
chunk_012:p0101	0101	897	high-noise	dense two-board slip layout; low coverage + pathological repetition cleanup
chunk_012:p0102	0102	863	usable-with-noise	
chunk_012:p0103	0103	0	blank	blank leaf; baseline empty confirmed
chunk_012:p0104	0104	395	usable-with-noise	
chunk_012:p0105	0105	559	high-noise	multi-board slip layout; substantial under-capture/mixed-script noise
chunk_012:p0106	0106	212	high-noise	mounted strip-board; baseline captures only small fraction
chunk_012:p0107	0107	0	blank	blank leaf; baseline empty confirmed
chunk_012:p0108	0108	878	usable-with-noise	
chunk_012:p0109	0109	359	high-noise	mounted strip-board; severe under-capture
chunk_012:p0110	0110	0	blank	blank leaf; baseline empty confirmed
chunk_012:p0111	0111	824	usable-with-noise	
chunk_012:p0112	0112	688	high-noise	two mounted boards; many strips, low coverage/reading-order collapse
chunk_012:p0113	0113	488	usable-with-noise	
chunk_012:p0114	0114	0	blank	blank leaf; baseline empty confirmed
chunk_012:p0115	0115	199	usable-with-noise	
chunk_012:p0116	0116	95	usable-with-noise	
chunk_012:p0117	0117	0	blank	blank leaf; baseline empty confirmed
chunk_012:p0118	0118	883	usable-with-noise	
chunk_012:p0119	0119	319	high-noise	two-board slips + printed cards; severe under-capture
chunk_012:p0120	0120	643	usable-with-noise	
chunk_012:p0121	0121	0	blank	blank leaf; baseline empty confirmed
chunk_012:p0122	0122	0	false-empty	false-empty: six mounted strips + envelope; anchors Poland; Poland, The Eve of Peace, 1920
chunk_012:p0123	0123	0	false-empty	false-empty: six mounted handwritten/index strips
chunk_012:p0124	0124	0	blank	blank leaf; baseline empty confirmed
chunk_012:p0125	0125	0	false-empty	false-empty: mounted handwritten strips + envelope
chunk_012:p0126	0126	878	usable-with-noise	
chunk_012:p0127	0127	109	high-noise	mounted board; pathological repeated English filler unrelated to visible strips
chunk_012:p0128	0128	0	blank	blank leaf; baseline empty confirmed
chunk_012:p0129	0129	1203	usable-with-noise	
chunk_012:p0130	0130	1228	usable-with-noise	
chunk_012:p0131	0131	0	false-empty	false-empty: mounted handwritten/index strips
chunk_012:p0132	0132	1247	usable-with-noise	
chunk_012:p0133	0133	1182	usable-with-noise	
chunk_012:p0134	0134	1139	usable-with-noise	
chunk_012:p0135	0135	479	usable-with-noise	
chunk_012:p0136	0136	0	blank	blank leaf; baseline empty confirmed
chunk_012:p0137	0137	0	blank	blank leaf; baseline empty confirmed
chunk_012:p0138	0138	956	usable-with-noise	letter headed OUD ARCHIEF IN ZEELAND; anchor MIDDELBURG, 20 Juni 1923
chunk_012:p0139	0139	966	usable-with-noise	
chunk_012:p0140	0140	1	high-noise	mounted table/index strips; baseline only “a”
chunk_012:p0141	0141	27	verified-short-text	small handwritten note; baseline short/garbled; exact wording deferred
chunk_012:p0142	0142	122	verified-short-text	printed title page verified: REDE BIJ DE ONTHULLING VAN EEN GEDENKTEEKEN VOOR SIR PHILIP SIDNEY…
chunk_012:p0143	0143	1036	usable	
chunk_012:p0144	0144	2552	usable	
chunk_012:p0145	0145	2584	usable	
chunk_012:p0146	0146	2645	usable	
chunk_012:p0147	0147	2615	usable	
chunk_012:p0148	0148	2510	usable	
chunk_012:p0149	0149	2448	usable	
chunk_012:p0150	0150	2109	usable	
chunk_012:p0151	0151	0	blank	blank/open book leaf; baseline empty confirmed
chunk_012:p0152	0152	0	blank	blank book leaf; baseline empty confirmed
chunk_012:p0153	0153	0	false-empty	false-empty: dense tabular photographic/transparency frame
chunk_012:p0154	0154	0	false-empty	false-empty: dense tabular photographic/transparency frame
chunk_012:p0155	0155	4	high-noise	dense table photograph; baseline only “1.00”
chunk_012:p0156	0156	0	false-empty	false-empty: dense tabular photographic/transparency frame
chunk_012:p0157	0157	4	high-noise	dense table photograph; baseline only “A:11”
chunk_012:p0158	0158	0	false-empty	false-empty: dense tabular photographic/transparency frame
chunk_012:p0159	0159	1214	usable-with-noise	name-frequency table; baseline captures heading/rows with noise
chunk_012:p0160	0160	1292	usable-with-noise	blank leaf + table photograph; baseline substantially captures table with noise
chunk_012:p0161	0161	2	high-noise	dense table photograph; baseline only “AB”
