page_span	ocr_signal	class	segment	flags
p0079	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0080	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0081	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0082	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0083	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0084	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0085	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0086	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0087	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0088	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0089	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0090	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0091	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0092	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0093	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0094	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0095	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0096	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0097	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0098	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0041-p0222	visual_checked;visual_blank_or_no_substantive
p0099	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0041-p0222	visual_checked;visual_blank_or_no_substantive
p0100	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0101	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0102	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0103	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0104	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0041-p0222	visual_checked;visual_blank_or_no_substantive
p0105	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0106	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0107	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0108	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0109	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0041-p0222	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0110	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0041-p0222	visual_checked;visual_blank_or_no_substantive
p0111	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0041-p0222	visual_checked;visual_blank_or_no_substantive
p0112	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0113	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0114	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0041-p0222	visual_checked;visual_blank_or_no_substantive
p0115	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0116	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0117	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0041-p0222	visual_checked;visual_blank_or_no_substantive
p0118	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0119	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0120	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0041-p0222	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0121	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0041-p0222	visual_checked;visual_blank_or_no_substantive
p0122	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0041-p0222	visual_checked;visual_blank_or_no_substantive
p0123	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0124	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0125	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0126	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0127	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0128	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0129	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0041-p0222	visual_checked;visual_blank_or_no_substantive
p0130	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0041-p0222	visual_checked;visual_blank_or_no_substantive
p0131	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0132	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0133	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0134	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0135	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0136	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0041-p0222	visual_checked;visual_blank_or_no_substantive
p0137	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0138	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0139	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0041-p0222	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0140	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0041-p0222	visual_checked;visual_blank_or_no_substantive
p0141	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0142	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0143	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0144	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0145	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0146	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0041-p0222	visual_checked;visual_blank_or_no_substantive
p0147	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0148	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0149	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0150	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0151	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0152	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0153	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0154	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0155	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0156	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0041-p0222	visual_checked;visual_blank_or_no_substantive
p0157	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0041-p0222	visual_checked;visual_blank_or_no_substantive
p0158	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0159	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0160	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0161	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0162	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0163	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0041-p0222	visual_checked;visual_blank_or_no_substantive
p0164	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0165	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0166	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0041-p0222	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0167	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0041-p0222	visual_checked;visual_blank_or_no_substantive
p0168	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0169	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0170	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0171	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0041-p0222	visual_checked;visual_blank_or_no_substantive
p0172	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0041-p0222	visual_checked;visual_blank_or_no_substantive
p0173	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0174	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0175	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0222	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0176	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0222	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0177	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0222	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0178	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0222	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0179	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0222	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0180	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0222	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0181	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0222	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0182	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0222	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0183	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0041-p0222	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0184	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0185	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0186	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0187	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0041-p0222	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0188	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0041-p0222	visual_checked;visual_blank_or_no_substantive
p0189	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0041-p0222	visual_checked;visual_blank_or_no_substantive
p0190	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0191	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0192	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0193	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0194	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0195	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0196	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0197	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0198	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0199	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0200	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0201	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0202	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0203	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0204	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0205	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0206	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0207	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0208	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0209	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0041-p0222	visual_checked;visual_blank_or_no_substantive
p0210	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0041-p0222	visual_checked;visual_blank_or_no_substantive
p0211	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0041-p0222	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
