page_span	ocr_signal	class	segment	flags
p0108	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0081-p0120	visual_checked;short_text_or_nontext_control;dark_mounting_board;owner_or_address_card
p0109	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0120	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0110	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0120	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0111	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0120	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0112	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0081-p0120	visual_checked;short_text_or_nontext_control;dark_mounting_board;owner_or_address_card
p0113	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0120	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0114	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0120	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0115	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0120	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0116	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0081-p0120	visual_checked;blank_or_non_substantive_control;envelope_or_card_control;dark_mounting_board
p0117	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0120	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0118	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0120	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0119	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0081-p0120	visual_checked;blank_or_non_substantive_control;envelope_or_card_control;dark_mounting_board
p0120	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0120	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
