page_span	ocr_signal	class	segment	flags
p0091	not_crosschecked_in_this_round	high-noise-layout-risk	S3_p0081-p0120	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0092	selective_high_resolution_visual_control	blank-no-substantive-visual	S3_p0081-p0120	visual_checked;visual_blank_or_no_substantive;empty_lined_source_strip
p0093	not_crosschecked_in_this_round	blank-no-substantive-visual	S3_p0081-p0120	visual_checked;visual_blank_or_no_substantive
p0094-p0096	not_crosschecked_in_this_round	high-noise-layout-risk	S3_p0081-p0120	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0097	not_crosschecked_in_this_round	blank-no-substantive-visual	S3_p0081-p0120	visual_checked;visual_blank_or_no_substantive
p0098-p0099	not_crosschecked_in_this_round	high-noise-layout-risk	S3_p0081-p0120	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0100	not_crosschecked_in_this_round	blank-no-substantive-visual	S3_p0081-p0120	visual_checked;visual_blank_or_no_substantive
p0101-p0102	not_crosschecked_in_this_round	high-noise-layout-risk	S3_p0081-p0120	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0103	not_crosschecked_in_this_round	blank-no-substantive-visual	S3_p0081-p0120	visual_checked;visual_blank_or_no_substantive
p0104-p0106	not_crosschecked_in_this_round	high-noise-layout-risk	S3_p0081-p0120	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0107	not_crosschecked_in_this_round	blank-no-substantive-visual	S3_p0081-p0120	visual_checked;visual_blank_or_no_substantive
p0108-p0110	not_crosschecked_in_this_round	high-noise-layout-risk	S3_p0081-p0120	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0111	selective_high_resolution_visual_control	usable-with-noise-visual	S3_p0081-p0120	visual_checked;single_large_ledger_or_form_card;rotation_risk;clear_internal_reading_order;retrieval_usable_with_noise
p0112	not_crosschecked_in_this_round	blank-no-substantive-visual	S3_p0081-p0120	visual_checked;visual_blank_or_no_substantive
p0113-p0115	not_crosschecked_in_this_round	high-noise-layout-risk	S3_p0081-p0120	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0116	not_crosschecked_in_this_round	blank-no-substantive-visual	S3_p0081-p0120	visual_checked;visual_blank_or_no_substantive
p0117-p0119	not_crosschecked_in_this_round	high-noise-layout-risk	S3_p0081-p0120	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0120	not_crosschecked_in_this_round	blank-no-substantive-visual	S3_p0081-p0120	visual_checked;visual_blank_or_no_substantive
p0121-p0122	not_crosschecked_in_this_round	high-noise-layout-risk	S4_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0123	not_crosschecked_in_this_round	blank-no-substantive-visual	S4_p0121-p0160	visual_checked;visual_blank_or_no_substantive
p0124-p0125	not_crosschecked_in_this_round	high-noise-layout-risk	S4_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0126	selective_high_resolution_visual_control	usable-with-noise-visual	S4_p0121-p0160	visual_checked;large_handwritten_linear_sheet_with_blank_card;clear_internal_reading_order;retrieval_usable_with_noise
p0127	not_crosschecked_in_this_round	blank-no-substantive-visual	S4_p0121-p0160	visual_checked;visual_blank_or_no_substantive
p0128-p0129	not_crosschecked_in_this_round	high-noise-layout-risk	S4_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0130	not_crosschecked_in_this_round	blank-no-substantive-visual	S4_p0121-p0160	visual_checked;visual_blank_or_no_substantive
p0131-p0135	not_crosschecked_in_this_round	high-noise-layout-risk	S4_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0136	not_crosschecked_in_this_round	blank-no-substantive-visual	S4_p0121-p0160	visual_checked;visual_blank_or_no_substantive
p0137-p0138	not_crosschecked_in_this_round	high-noise-layout-risk	S4_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0139	not_crosschecked_in_this_round	blank-no-substantive-visual	S4_p0121-p0160	visual_checked;visual_blank_or_no_substantive
p0140-p0141	not_crosschecked_in_this_round	high-noise-layout-risk	S4_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0142	not_crosschecked_in_this_round	blank-no-substantive-visual	S4_p0121-p0160	visual_checked;visual_blank_or_no_substantive
p0143-p0144	not_crosschecked_in_this_round	high-noise-layout-risk	S4_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0145	not_crosschecked_in_this_round	blank-no-substantive-visual	S4_p0121-p0160	visual_checked;visual_blank_or_no_substantive
p0146-p0150	not_crosschecked_in_this_round	high-noise-layout-risk	S4_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0151	not_crosschecked_in_this_round	blank-no-substantive-visual	S4_p0121-p0160	visual_checked;visual_blank_or_no_substantive
p0152-p0157	not_crosschecked_in_this_round	high-noise-layout-risk	S4_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0158	not_crosschecked_in_this_round	blank-no-substantive-visual	S4_p0121-p0160	visual_checked;visual_blank_or_no_substantive
p0159-p0160	not_crosschecked_in_this_round	high-noise-layout-risk	S4_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0161-p0163	not_crosschecked_in_this_round	high-noise-layout-risk	S5_p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0164	not_crosschecked_in_this_round	blank-no-substantive-visual	S5_p0161-p0200	visual_checked;visual_blank_or_no_substantive
p0165-p0167	not_crosschecked_in_this_round	high-noise-layout-risk	S5_p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0168	not_crosschecked_in_this_round	blank-no-substantive-visual	S5_p0161-p0200	visual_checked;visual_blank_or_no_substantive
p0169	selective_high_resolution_visual_control	usable-with-noise-visual	S5_p0161-p0200	visual_checked;large_library_request_card_with_envelope;clear_internal_reading_order;retrieval_usable_with_noise
p0170-p0172	not_crosschecked_in_this_round	high-noise-layout-risk	S5_p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0173	not_crosschecked_in_this_round	blank-no-substantive-visual	S5_p0161-p0200	visual_checked;visual_blank_or_no_substantive
p0174-p0175	not_crosschecked_in_this_round	high-noise-layout-risk	S5_p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0176	not_crosschecked_in_this_round	blank-no-substantive-visual	S5_p0161-p0200	visual_checked;visual_blank_or_no_substantive
p0177-p0178	not_crosschecked_in_this_round	high-noise-layout-risk	S5_p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0179	not_crosschecked_in_this_round	blank-no-substantive-visual	S5_p0161-p0200	visual_checked;visual_blank_or_no_substantive
p0180-p0183	not_crosschecked_in_this_round	high-noise-layout-risk	S5_p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0184	not_crosschecked_in_this_round	blank-no-substantive-visual	S5_p0161-p0200	visual_checked;visual_blank_or_no_substantive
p0185-p0188	not_crosschecked_in_this_round	high-noise-layout-risk	S5_p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0189	not_crosschecked_in_this_round	blank-no-substantive-visual	S5_p0161-p0200	visual_checked;visual_blank_or_no_substantive
p0190-p0191	not_crosschecked_in_this_round	high-noise-layout-risk	S5_p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0192	not_crosschecked_in_this_round	blank-no-substantive-visual	S5_p0161-p0200	visual_checked;visual_blank_or_no_substantive
p0193-p0195	not_crosschecked_in_this_round	high-noise-layout-risk	S5_p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0196	not_crosschecked_in_this_round	blank-no-substantive-visual	S5_p0161-p0200	visual_checked;visual_blank_or_no_substantive
p0197-p0200	not_crosschecked_in_this_round	high-noise-layout-risk	S5_p0161-p0200	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
