page_span	ocr_signal	class	segment	flags
p0110	not_crosschecked_in_this_round	blank-no-substantive-visual	S2_p0081-p0120	visual_checked;visual_blank_or_no_substantive
p0111-p0114	not_crosschecked_in_this_round	high-noise-layout-risk	S2_p0081-p0120	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0115	not_crosschecked_in_this_round	blank-no-substantive-visual	S2_p0081-p0120	visual_checked;visual_blank_or_no_substantive
p0116-p0118	not_crosschecked_in_this_round	high-noise-layout-risk	S2_p0081-p0120	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0119	not_crosschecked_in_this_round	blank-no-substantive-visual	S2_p0081-p0120	visual_checked;visual_blank_or_no_substantive
p0120	not_crosschecked_in_this_round	high-noise-layout-risk	S2_p0081-p0120	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0121-p0122	not_crosschecked_in_this_round	high-noise-layout-risk	S3_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0123	high_resolution_blank_control	blank-no-substantive-visual	S3_p0121-p0160	visual_checked;visual_blank_or_no_substantive;high_resolution_blank_control
p0124-p0125	not_crosschecked_in_this_round	high-noise-layout-risk	S3_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0126	not_crosschecked_in_this_round	blank-no-substantive-visual	S3_p0121-p0160	visual_checked;visual_blank_or_no_substantive
p0127-p0129	not_crosschecked_in_this_round	high-noise-layout-risk	S3_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0130	not_crosschecked_in_this_round	blank-no-substantive-visual	S3_p0121-p0160	visual_checked;visual_blank_or_no_substantive
p0131-p0132	not_crosschecked_in_this_round	high-noise-layout-risk	S3_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0133	not_crosschecked_in_this_round	blank-no-substantive-visual	S3_p0121-p0160	visual_checked;visual_blank_or_no_substantive
p0134-p0135	not_crosschecked_in_this_round	high-noise-layout-risk	S3_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0136	not_crosschecked_in_this_round	blank-no-substantive-visual	S3_p0121-p0160	visual_checked;visual_blank_or_no_substantive
p0137-p0138	not_crosschecked_in_this_round	high-noise-layout-risk	S3_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0139	not_crosschecked_in_this_round	blank-no-substantive-visual	S3_p0121-p0160	visual_checked;visual_blank_or_no_substantive
p0140-p0144	not_crosschecked_in_this_round	high-noise-layout-risk	S3_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0145	not_crosschecked_in_this_round	blank-no-substantive-visual	S3_p0121-p0160	visual_checked;visual_blank_or_no_substantive
p0146	not_crosschecked_in_this_round	short-text-or-nontext	S3_p0121-p0160	visual_checked;small_source_region;minimal_text
p0147-p0150	not_crosschecked_in_this_round	high-noise-layout-risk	S3_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0151	not_crosschecked_in_this_round	blank-no-substantive-visual	S3_p0121-p0160	visual_checked;visual_blank_or_no_substantive
p0152-p0155	not_crosschecked_in_this_round	high-noise-layout-risk	S3_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0156	not_crosschecked_in_this_round	blank-no-substantive-visual	S3_p0121-p0160	visual_checked;visual_blank_or_no_substantive
p0157	not_crosschecked_in_this_round	short-text-or-nontext	S3_p0121-p0160	visual_checked;small_source_region;minimal_text
p0158-p0160	not_crosschecked_in_this_round	high-noise-layout-risk	S3_p0121-p0160	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0201-p0203	not_crosschecked_in_this_round	high-noise-layout-risk	S4_p0201-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0204	high_resolution_blank_control	blank-no-substantive-visual	S4_p0201-p0236	visual_checked;visual_blank_or_no_substantive;high_resolution_blank_control
p0205	not_crosschecked_in_this_round	short-text-or-nontext	S4_p0201-p0236	visual_checked;small_source_region;minimal_text;envelope_or_small_note
p0206-p0207	not_crosschecked_in_this_round	high-noise-layout-risk	S4_p0201-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0208	not_crosschecked_in_this_round	blank-no-substantive-visual	S4_p0201-p0236	visual_checked;visual_blank_or_no_substantive
p0209-p0212	not_crosschecked_in_this_round	high-noise-layout-risk	S4_p0201-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0213	not_crosschecked_in_this_round	blank-no-substantive-visual	S4_p0201-p0236	visual_checked;visual_blank_or_no_substantive
p0214-p0215	not_crosschecked_in_this_round	high-noise-layout-risk	S4_p0201-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0216	not_crosschecked_in_this_round	blank-no-substantive-visual	S4_p0201-p0236	visual_checked;visual_blank_or_no_substantive
p0217-p0221	not_crosschecked_in_this_round	high-noise-layout-risk	S4_p0201-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0222	not_crosschecked_in_this_round	blank-no-substantive-visual	S4_p0201-p0236	visual_checked;visual_blank_or_no_substantive
p0223-p0229	not_crosschecked_in_this_round	high-noise-layout-risk	S4_p0201-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0230	not_crosschecked_in_this_round	blank-no-substantive-visual	S4_p0201-p0236	visual_checked;visual_blank_or_no_substantive
p0231-p0232	not_crosschecked_in_this_round	high-noise-layout-risk	S4_p0201-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0233	not_crosschecked_in_this_round	blank-no-substantive-visual	S4_p0201-p0236	visual_checked;visual_blank_or_no_substantive
p0234-p0236	not_crosschecked_in_this_round	high-noise-layout-risk	S4_p0201-p0236	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
