page_span	ocr_signal	class	segment	flags
p0138	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0229	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0139	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0081-p0229	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0140	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0081-p0229	visual_checked;visual_blank_or_no_substantive
p0141	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0229	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0142	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0229	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0143	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0229	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0144	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0229	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0145	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0081-p0229	visual_checked;visual_blank_or_no_substantive
p0146	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0229	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0147	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0229	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0148	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0081-p0229	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0149	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0081-p0229	visual_checked;visual_blank_or_no_substantive
p0150	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0229	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0151	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0229	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0152	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0229	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0153	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0229	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0154	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0081-p0229	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0155	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0081-p0229	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0156	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0081-p0229	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0157	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0081-p0229	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0158	raw_ocr_present_not_semantically_proofread	usable-with-noise-visual	p0081-p0229	visual_checked;larger_internally_linear_source_regions;retrieval_stronger_with_noise
p0159	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0229	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0160	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0229	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
