page_span	ocr_signal	class	segment	flags
p0189	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0229	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0190	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0229	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0191	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0229	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0192	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0081-p0229	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0193	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0081-p0229	visual_checked;visual_blank_or_no_substantive
p0194	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0229	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0195	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0229	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0196	raw_ocr_present_not_semantically_proofread	short-text-or-nontext	p0081-p0229	visual_checked;sparse_source_regions;short_text_or_nontext_control
p0197	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0081-p0229	visual_checked;visual_blank_or_no_substantive
p0198	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0229	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0199	raw_ocr_present_not_semantically_proofread	high-noise-layout-risk	p0081-p0229	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0200	raw_ocr_present_not_semantically_proofread	blank-no-substantive-visual	p0081-p0229	visual_checked;visual_blank_or_no_substantive
