page_span	ocr_signal	class	segment	flags
p0207-p0209	not_crosschecked_in_this_round	high-noise-layout-risk	S6_p0201-p0240	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0210	not_crosschecked_in_this_round	blank-no-substantive-visual	S6_p0201-p0240	visual_checked;visual_blank_or_no_substantive
p0211-p0213	not_crosschecked_in_this_round	high-noise-layout-risk	S6_p0201-p0240	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0214	not_crosschecked_in_this_round	blank-no-substantive-visual	S6_p0201-p0240	visual_checked;visual_blank_or_no_substantive
p0215-p0216	not_crosschecked_in_this_round	high-noise-layout-risk	S6_p0201-p0240	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0217	not_crosschecked_in_this_round	blank-no-substantive-visual	S6_p0201-p0240	visual_checked;visual_blank_or_no_substantive
p0218	selective_visual_object_control	short-text-or-nontext	S6_p0201-p0240	visual_checked;sparse_envelope_or_file_object;minimal_text_or_nontext
p0219-p0220	not_crosschecked_in_this_round	high-noise-layout-risk	S6_p0201-p0240	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0221	not_crosschecked_in_this_round	blank-no-substantive-visual	S6_p0201-p0240	visual_checked;visual_blank_or_no_substantive
p0222-p0224	not_crosschecked_in_this_round	high-noise-layout-risk	S6_p0201-p0240	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0225	not_crosschecked_in_this_round	blank-no-substantive-visual	S6_p0201-p0240	visual_checked;visual_blank_or_no_substantive
p0226-p0228	not_crosschecked_in_this_round	high-noise-layout-risk	S6_p0201-p0240	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0229	not_crosschecked_in_this_round	blank-no-substantive-visual	S6_p0201-p0240	visual_checked;visual_blank_or_no_substantive
p0230-p0232	not_crosschecked_in_this_round	high-noise-layout-risk	S6_p0201-p0240	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0233	not_crosschecked_in_this_round	blank-no-substantive-visual	S6_p0201-p0240	visual_checked;visual_blank_or_no_substantive
p0234-p0235	not_crosschecked_in_this_round	high-noise-layout-risk	S6_p0201-p0240	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0236	not_crosschecked_in_this_round	blank-no-substantive-visual	S6_p0201-p0240	visual_checked;visual_blank_or_no_substantive
p0237-p0239	not_crosschecked_in_this_round	high-noise-layout-risk	S6_p0201-p0240	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
p0240	not_crosschecked_in_this_round	blank-no-substantive-visual	S6_p0201-p0240	visual_checked;visual_blank_or_no_substantive
p0241-p0243	not_crosschecked_in_this_round	high-noise-layout-risk	S7_p0241-p0243	visual_checked;mounted_slip_or_composite_layout;reading_order_risk;small_source_regions;dark_mounting_board
